"","PredictorA","PredictorB","Class","Case"
"533",834.356009070295,61.2227753463953,"PS","Test"
"534",1643.55555555556,125.983676818428,"PS","Train"
"535",624.718820861678,61.4711931927317,"PS","Test"
"536",1459.07482993197,126.262232803228,"PS","Train"
"537",1236.85941043084,78.5246392100692,"WS","Train"
"538",1123.65532879819,78.6275372511572,"PS","Test"
"539",813.392290249433,88.5569383659883,"PS","Test"
"540",1098.49886621315,68.4622019156862,"WS","Train"
"541",620.526077097506,51.1603380520123,"PS","Train"
"542",968.52380952381,101.618044329176,"PS","Train"
"543",2410.82766439909,116.769391104142,"WS","Train"
"544",1069.14965986395,75.2047927923042,"PS","Train"
"545",825.97052154195,58.5754225650154,"WS","Test"
"546",779.850340136055,60.5201435715464,"WS","Test"
"547",3521.90476190476,150.555105389857,"PS","Test"
"548",1224.28117913832,83.6436868291168,"WS","Test"
"549",1253.63038548753,112.031797510983,"PS","Train"
"550",2817.52380952381,115.24874588766,"WS","Train"
"551",2440.1768707483,115.000328041324,"WS","Train"
"552",1056.57142857143,66.1661650217307,"WS","Test"
"553",641.489795918367,59.0722582576882,"PS","Test"
"554",1375.21995464853,115.775719718797,"PS","Train"
"555",721.151927437642,84.9460523377266,"PS","Train"
"556",5085.79818594104,239.287701699557,"PS","Train"
"557",888.861678004535,61.9680288854046,"PS","Train"
"558",947.560090702948,71.7820483334511,"PS","Test"
"559",767.272108843538,62.4950027165413,"PS","Train"
"560",989.487528344671,80.6450181603124,"PS","Test"
"561",670.839002267574,66.5902408117794,"PS","Train"
"562",645.68253968254,48.5857451732566,"WS","Test"
"563",1157.19727891157,77.076753896211,"PS","Train"
"564",2578.53741496599,122.239754610615,"WS","Train"
"565",888.861678004535,60.27172572521,"PS","Train"
"566",695.995464852608,52.0084896321096,"PS","Test"
"567",683.417233560091,49.7852126407783,"WS","Test"
"568",817.585034013606,74.8534769048797,"PS","Test"
"569",2402.44217687075,131.029964534852,"PS","Test"
"570",1115.26984126984,102.641853852985,"PS","Train"
"571",1002.06575963719,65.8876090369304,"WS","Train"
"572",1173.96825396825,145.860133560858,"PS","Test"
"573",1849,132.726267695046,"WS","Train"
"574",708.573696145125,74.2537431711189,"PS","Train"
"575",1023.02947845805,81.9900054330825,"WS","Test"
"576",742.115646258504,56.7762213637328,"WS","Train"
"577",612.140589569161,62.319344772829,"PS","Test"
"578",914.018140589569,76.7254380087865,"PS","Train"
"579",1358.44897959184,87.2119510932182,"WS","Train"
"580",796.621315192744,66.4145828680671,"PS","Train"
"581",1521.96598639456,87.036293149506,"WS","Test"
"582",1291.36507936508,88.4114185607399,"PS","Test"
"583",1786.10884353742,101.121208636503,"WS","Test"
"584",1400.37641723356,149.004322034911,"PS","Test"
"585",708.573696145125,65.7420892316821,"PS","Train"
"586",733.730158730159,62.9190785065899,"PS","Test"
"587",649.875283446712,60.0233078788736,"PS","Train"
"588",1002.06575963719,61.4711931927317,"WS","Test"
"589",1542.92970521542,79.5484487338787,"WS","Train"
"590",675.031746031746,52.1841475758218,"PS","Test"
"591",930.78911564626,115.24874588766,"PS","Test"
"592",922.403628117914,84.8130161581747,"PS","Test"
"593",2234.73242630386,138.517808950479,"PS","Test"
"594",918.210884353742,61.2227753463953,"WS","Train"
"595",1073.34240362812,70.5825808659294,"WS","Test"
"596",914.018140589569,97.9468820239862,"PS","Test"
"597",1509.38775510204,77.1495137988352,"WS","Train"
"598",637.297052154195,70.5098209633052,"PS","Test"
"599",1203.31746031746,77.7492475325961,"WS","Test"
"600",1660.32653061225,108.360635205794,"PS","Train"
"601",922.403628117914,97.0259705412648,"PS","Train"
"602",616.333333333333,58.3997646213032,"PS","Test"
"603",1199.12471655329,71.3579725434025,"WS","Test"
"604",2767.21088435374,203.454368366224,"PS","Train"
"605",7039.61678004535,239.433221504806,"PS","Test"
"606",742.115646258504,79.7241066775909,"PS","Train"
"607",1002.06575963719,86.1881415694087,"PS","Train"
"608",1002.06575963719,81.4204098377855,"PS","Train"
"609",1530.3514739229,98.9706915477958,"PS","Train"
"610",704.380952380953,53.8804507360164,"PS","Test"
"611",1052.37868480726,77.1495137988352,"PS","Train"
"612",742.115646258504,68.7106197620226,"PS","Train"
"613",1714.83219954649,96.6018947512161,"WS","Train"
"614",1153.00453514739,87.2119510932182,"PS","Train"
"615",1182.3537414966,83.9648645780774,"PS","Test"
"616",1270.40136054422,81.6688276841219,"PS","Train"
"617",1102.69160997732,73.2299336473093,"PS","Train"
"618",729.537414965987,58.8238404113518,"PS","Test"
"619",683.417233560091,65.1423554979212,"WS","Train"
"620",1433.91836734694,126.365130844317,"PS","Train"
"621",817.585034013606,78.1733233226447,"PS","Train"
"622",2155.07029478458,110.335494350789,"PS","Test"
"623",1534.54421768708,130.430230801091,"WS","Train"
"624",1350.06349206349,96.0749209200794,"PS","Test"
"625",716.95918367347,72.6301999135484,"PS","Test"
"626",796.621315192744,71.2550745023144,"PS","Test"
"627",1249.43764172336,81.069093950361,"WS","Test"
"628",5027.09977324263,253.124199340218,"PS","Test"
"629",1236.85941043084,79.1971328464542,"WS","Test"
"630",1010.45124716553,61.8225090801562,"WS","Train"
"631",2314.39455782313,155.922570855241,"PS","Train"
"632",742.115646258504,59.7748900325372,"PS","Test"
"633",800.814058956916,68.7106197620226,"PS","Test"
"634",1962.20408163265,143.564096666902,"PS","Test"
"635",733.730158730159,63.7672300866872,"PS","Train"
"636",2389.86394557823,122.16699470799,"WS","Train"
"637",645.68253968254,54.4801844697773,"WS","Train"
"638",2087.98639455782,119.592401829235,"WS","Test"
"639",1144.61904761905,78.1733233226447,"PS","Test"
"640",1039.80045351474,75.029134848592,"PS","Test"
"641",1974.78231292517,136.997163733997,"PS","Train"
"642",1190.73922902494,87.8844447296032,"PS","Test"
"643",1031.41496598639,77.5008296862597,"WS","Train"
"644",851.126984126984,56.5278035173964,"WS","Train"
"645",1236.85941043084,84.4190785065899,"PS","Test"
"646",842.74149659864,77.7492475325961,"PS","Test"
"647",603.755102040817,48.5857451732566,"PS","Test"
"648",628.91156462585,61.5439530953559,"PS","Train"
"649",758.886621315193,77.9976653789325,"PS","Train"
"650",2964.26984126984,165.882110108536,"PS","Train"
"651",649.875283446712,59.0722582576882,"WS","Train"
"652",1400.37641723356,85.76406577936,"WS","Test"
"653",872.090702947846,55.6796519372991,"WS","Train"
"654",851.126984126984,61.8952689827804,"PS","Test"
"655",926.596371882086,91.3071891884563,"PS","Test"
"656",2050.25170068027,165.458034318487,"PS","Train"
"657",817.585034013606,55.5039939935868,"WS","Test"
"658",1911.89115646259,129.406421277281,"PS","Test"
"659",1899.31292517007,96.6746546538403,"WS","Train"
"660",708.573696145125,52.1841475758218,"WS","Test"
"661",2037.67346938776,110.056938365988,"PS","Test"
"662",1111.07709750567,68.4622019156862,"WS","Test"
"663",633.104308390023,56.5278035173964,"PS","Test"
"664",1475.84580498866,135.197962532714,"PS","Train"
"665",712.766439909297,56.1764876299719,"WS","Test"
"666",775.657596371882,88.4114185607399,"PS","Test"
"667",1027.22222222222,92.506656655978,"PS","Test"
"668",2507.26077097506,225.130026309936,"PS","Test"
"669",675.031746031746,82.341321320507,"PS","Train"
"670",1341.67800453515,86.2609014720328,"PS","Test"
"671",1580.66439909297,158.818341482957,"PS","Train"
"672",1777.72335600907,144.587906190712,"PS","Test"
"673",1132.04081632653,127.534460173374,"PS","Train"
"674",901.439909297052,62.319344772829,"WS","Train"
"675",1115.26984126984,70.1585050758808,"WS","Test"
"676",976.909297052154,62.319344772829,"WS","Test"
"677",1127.84807256236,78.7730570564056,"WS","Train"
"678",817.585034013606,55.0799182035382,"WS","Train"
"679",1731.60317460318,104.33815701318,"WS","Test"
"680",1744.18140589569,104.762232803228,"WS","Test"
"681",2276.65986394558,135.476518517514,"WS","Train"
"682",851.126984126984,76.7254380087865,"PS","Test"
"683",746.308390022676,51.584413842061,"WS","Test"
"684",1681.29024943311,94.2029598161726,"WS","Train"
"685",939.174603174603,86.1580034309448,"PS","Train"
"686",4066.96145124717,250.446708420374,"PS","Test"
"687",1287.17233560091,75.1018947512161,"WS","Train"
"688",641.489795918367,73.2299336473093,"PS","Train"
"689",1739.98866213152,93.778884026124,"WS","Train"
"690",859.512471655329,62.319344772829,"PS","Test"
"691",1031.41496598639,83.9648645780774,"PS","Train"
"692",700.18820861678,68.959037608359,"PS","Train"
"693",960.138321995465,93.1791502923631,"PS","Test"
"694",792.428571428572,70.5825808659294,"PS","Train"
"695",1039.80045351474,73.1571737446852,"PS","Test"
"696",830.163265306123,85.3399899893114,"PS","Train"
"697",763.079365079365,53.2807170022555,"WS","Train"
"698",1136.2335600907,96.6746546538403,"PS","Test"
"699",758.886621315193,76.4042602598259,"PS","Train"
"700",2142.49206349206,171.497993420256,"PS","Test"
"701",1018.83673469388,71.7820483334511,"PS","Train"
"702",2381.47845804989,155.292698983016,"WS","Train"
"703",922.403628117914,66.9114185607399,"WS","Test"
"704",1199.12471655329,89.083912197125,"PS","Test"
"705",662.453514739229,62.319344772829,"PS","Test"
"706",805.006802721089,71.8548082360753,"PS","Test"
"707",675.031746031746,53.2807170022555,"WS","Train"
"708",1006.25850340136,87.2119510932182,"PS","Train"
"709",2150.87755102041,159.242417273006,"WS","Test"
"710",1345.87074829932,86.8606352057937,"PS","Test"
"711",1303.9433106576,86.7151154005454,"PS","Train"
"712",628.91156462585,59.9204098377855,"PS","Train"
"713",1035.60770975057,67.2627344481644,"WS","Train"
"714",683.417233560091,60.3444856278342,"PS","Train"
"715",1731.60317460318,168.105387099867,"PS","Train"
"716",805.006802721089,68.0381261256375,"PS","Test"
"717",918.210884353742,92.3309987122658,"PS","Test"
"718",1781.91609977324,133.150343485095,"PS","Test"
"719",4066.96145124717,208.706452164824,"PS","Test"
"720",825.97052154195,94.1301999135485,"PS","Test"
"721",1064.95691609977,77.5008296862597,"PS","Train"
"722",2046.0589569161,139.39609866904,"PS","Test"
"723",1090.11337868481,65.2151154005454,"WS","Train"
"724",2255.69614512472,153.275218073861,"PS","Test"
"725",867.897959183674,100.34581695903,"PS","Test"
"726",934.981859410431,58.8238404113518,"WS","Train"
"727",750.501133786848,60.6230416126344,"PS","Test"
"728",654.068027210885,62.319344772829,"PS","Test"
"729",1463.26757369615,83.819344772829,"WS","Train"
"730",955.945578231293,90.6045574136074,"PS","Train"
"731",1144.61904761905,91.8767847837533,"WS","Test"
"732",675.031746031746,50.1365285282028,"WS","Train"
"733",654.068027210885,73.2299336473093,"PS","Train"
"734",7878.16553287982,392.284363788618,"PS","Test"
"735",805.006802721089,70.9640348918177,"PS","Train"
"736",775.657596371882,61.0471174026831,"PS","Test"
"737",972.716553287982,101.369626482839,"PS","Train"
"738",930.78911564626,69.4860114394957,"PS","Test"
"739",993.680272108844,69.1346955520712,"PS","Test"
"740",683.417233560091,72.5574400109243,"PS","Test"
"741",1605.82086167801,142.613047045717,"PS","Test"
"742",1895.1201814059,105.361966536989,"WS","Test"
"743",867.897959183674,58.2241066775909,"WS","Test"
"744",1031.41496598639,98.2981979114107,"PS","Train"
"745",2171.84126984127,92.6823145996903,"WS","Train"
"746",1132.04081632653,77.646349491508,"PS","Train"
"747",1081.72789115646,84.388940368126,"WS","Test"
"748",989.487528344671,88.0601026733155,"PS","Test"
"749",679.224489795919,60.1989658225858,"PS","Test"
"750",1341.67800453515,85.9397237230723,"PS","Train"
"751",880.476190476191,62.6706606602535,"WS","Train"
"752",784.043083900227,68.0381261256375,"PS","Train"
"753",914.018140589569,63.7672300866872,"WS","Test"
"754",2285.04535147392,119.695299870323,"WS","Test"
"755",989.487528344671,64.0156479330236,"WS","Test"
"756",675.031746031746,69.5587713421199,"PS","Train"
"757",876.283446712018,80.0452844265515,"PS","Train"
"758",968.52380952381,100.067260974229,"PS","Test"
"759",884.668934240363,67.5111522945008,"WS","Train"
"760",687.609977324263,72.0304661797876,"PS","Test"
"761",708.573696145125,64.9666975542089,"PS","Test"
"762",846.934240362812,74.1082233658705,"PS","Train"
"763",800.814058956916,70.9338967533539,"PS","Test"
"764",784.043083900227,80.0452844265515,"PS","Train"
"765",1270.40136054422,116.27255541147,"PS","Train"
"766",1266.20861678005,79.3000308875423,"WS","Test"
"767",1220.08843537415,75.029134848592,"PS","Test"
"768",1622.59183673469,136.924403831372,"WS","Train"
"769",1102.69160997732,70.7582388096416,"WS","Test"
"770",1014.64399092971,121.670159015318,"PS","Train"
"771",1509.38775510204,118.744250249137,"WS","Train"
"772",662.453514739229,60.4473836689222,"PS","Train"
"773",704.380952380953,57.3759550974936,"PS","Train"
"774",1505.19501133787,118.392934361713,"WS","Test"
"775",675.031746031746,60.1989658225858,"PS","Test"
"776",2276.65986394558,194.518638636739,"PS","Test"
"777",1371.02721088435,78.7002971537814,"WS","Train"
"778",1299.75056689342,86.7878753031695,"PS","Test"
"779",981.102040816327,64.9666975542089,"WS","Train"
"780",603.755102040817,59.9505479762494,"PS","Test"
"781",758.886621315193,80.0452844265515,"PS","Test"
"782",1257.8231292517,125.735258972092,"PS","Test"
"783",1098.49886621315,64.1185459741117,"WS","Train"
"784",758.886621315193,70.5825808659294,"PS","Test"
"785",930.78911564626,88.8354943507886,"PS","Train"
"786",725.344671201814,51.8328316883974,"WS","Train"
"787",763.079365079365,82.1230416126345,"PS","Test"
"788",1672.90476190476,78.7002971537814,"WS","Train"
"789",2859.45124716553,176.295863290343,"PS","Test"
"790",1480.03854875283,95.8992629763672,"WS","Train"
"791",1542.92970521542,86.5394574568331,"PS","Train"
"792",612.140589569161,76.3741221213621,"PS","Train"
"793",955.945578231293,61.7196110390681,"WS","Test"
"794",1098.49886621315,110.656672099749,"PS","Test"
"795",687.609977324263,56.7034614611086,"PS","Train"
"796",612.140589569161,59.8476499351613,"PS","Test"
"797",1282.97959183673,86.6122173594573,"PS","Train"
"798",972.716553287982,88.9082542534128,"PS","Test"
"799",729.537414965987,53.7047927923042,"WS","Train"
"800",612.140589569161,57.8000308875423,"PS","Test"
"801",649.875283446712,60.0233078788736,"PS","Train"
"802",737.922902494331,64.1913058767358,"PS","Test"
"803",729.537414965987,64.2942039178239,"WS","Train"
"804",763.079365079365,57.7272709849181,"PS","Test"
"805",968.52380952381,109.881280422276,"PS","Test"
"806",4398.18820861678,132.683645930886,"PS","Train"
"807",1127.84807256236,87.4603689395546,"WS","Train"
"808",603.755102040817,66.6931388528674,"PS","Test"
"809",1228.47392290249,76.7254380087865,"PS","Train"
"810",675.031746031746,78.421741168981,"PS","Test"
"811",1404.56916099773,101.369626482839,"PS","Train"
"812",616.333333333333,62.5677626191654,"PS","Train"
"813",624.718820861678,69.7344292858321,"PS","Train"
"814",888.861678004535,60.8714594589709,"WS","Test"
"815",1303.9433106576,68.7106197620226,"WS","Test"
"816",1052.37868480726,72.8058578572607,"WS","Test"
"817",1274.59410430839,67.8624681819253,"WS","Test"
"818",1228.47392290249,107.161167738272,"PS","Test"
"819",846.934240362812,58.6481824676396,"WS","Train"
"820",1874.15646258503,108.360635205794,"PS","Test"
"821",704.380952380953,57.5516130412059,"PS","Test"
"822",905.632653061225,66.2389249243549,"WS","Test"
"823",1362.64172335601,85.8368256819842,"WS","Train"
"824",2373.09297052154,106.561434004511,"WS","Test"
"825",1052.37868480726,83.9648645780774,"PS","Train"
"826",1203.31746031746,74.1508451300308,"WS","Test"
"827",1123.65532879819,66.0632669806427,"WS","Test"
"828",859.512471655329,85.2370919482233,"PS","Test"
"829",2268.27437641723,120.295033604084,"PS","Train"
"830",1438.11111111111,83.2923709416923,"WS","Train"
"831",1282.97959183673,136.324670097611,"PS","Train"
"832",897.24716553288,63.7672300866872,"WS","Test"
"833",700.18820861678,62.7434205628777,"PS","Test"
"834",997.873015873016,70.334163019593,"PS","Test"
"835",809.199546485261,87.6360268832668,"PS","Test"
"836",1085.92063492064,62.9190785065899,"WS","Test"
"837",867.897959183674,59.1751562987763,"PS","Train"
"838",624.718820861678,53.2807170022555,"PS","Train"
"839",716.95918367347,52.6809832684947,"WS","Train"
"840",1308.13605442177,80.6450181603124,"WS","Train"
"841",2582.73015873016,160.9387204332,"PS","Test"
"842",1241.05215419501,92.6521764612264,"PS","Test"
"843",884.668934240363,68.2865439719739,"PS","Train"
"844",2649.81405895692,189.502489058779,"WS","Test"
"845",754.693877551021,62.9190785065899,"WS","Test"
"846",951.75283446712,62.4950027165413,"WS","Train"
"847",1689.67573696145,117.574920920079,"PS","Train"
"848",775.657596371882,65.2151154005454,"WS","Test"
"849",2041.86621315193,114.109554697066,"WS","Train"
"850",1324.90702947846,123.542120119224,"PS","Train"
"851",2469.52607709751,114.152176461226,"WS","Train"
"852",716.95918367347,58.0484487338787,"PS","Test"
"853",725.344671201814,56.7034614611086,"PS","Test"
"854",1270.40136054422,118.671490346513,"PS","Train"
"855",1958.01133786848,108.960368939555,"WS","Test"
"856",754.693877551021,68.8135178031106,"PS","Train"
"857",620.526077097506,59.2479162014005,"PS","Train"
"858",649.875283446712,48.937061060681,"WS","Test"
"859",603.755102040817,76.9738558551229,"PS","Train"
"860",2763.01814058957,193.803523236193,"PS","Train"
"861",775.657596371882,55.0799182035382,"WS","Train"
"862",817.585034013606,57.1275372511572,"WS","Train"
"863",796.621315192744,80.966195909273,"PS","Train"
"864",1819.65079365079,107.760901472033,"WS","Test"
"865",746.308390022676,68.4622019156862,"PS","Train"
"866",851.126984126984,59.6719919914491,"WS","Train"
"867",1274.59410430839,105.040788788029,"PS","Train"
"868",863.705215419501,59.4963340477369,"WS","Train"
"869",767.272108843538,78.7730570564056,"PS","Train"
"870",880.476190476191,76.6526781061624,"PS","Train"
"871",1371.02721088435,105.713282424414,"PS","Train"
"872",2259.88888888889,97.098730443889,"WS","Train"
"873",788.2358276644,65.1423554979212,"PS","Test"
"874",662.453514739229,61.646851136444,"PS","Train"
"875",1869.96371882086,117.998996710128,"PS","Test"
"876",1320.71428571429,76.4042602598259,"WS","Train"
"877",1018.83673469388,91.3071891884563,"PS","Train"
"878",1760.95238095238,101.9693602166,"WS","Test"
"879",2700.12698412699,124.111715714521,"WS","Train"
"880",855.319727891157,90.0650999567742,"PS","Test"
"881",825.97052154195,67.5111522945008,"PS","Test"
"882",1773.5306122449,81.8444856278342,"WS","Test"
"883",960.138321995465,64.9666975542089,"WS","Train"
"884",742.115646258504,81.069093950361,"PS","Test"
"885",1178.16099773243,68.7106197620226,"PS","Test"
"886",679.224489795919,57.3759550974936,"PS","Test"
"887",851.126984126984,87.6360268832668,"PS","Train"
"888",1459.07482993197,95.05111139627,"PS","Test"
"889",3287.11111111111,162.665161731859,"WS","Train"
"890",779.850340136055,59.4235741451127,"WS","Train"
"891",1002.06575963719,96.1778189611675,"PS","Train"
"892",649.875283446712,54.9042602598259,"PS","Test"
"893",825.97052154195,57.3759550974936,"WS","Train"
"894",624.718820861678,50.9846801083001,"WS","Train"
"895",1308.13605442177,82.6198773053073,"WS","Test"
"896",976.909297052154,84.8130161581747,"PS","Test"
"897",704.380952380953,76.3741221213621,"PS","Test"
"898",1467.46031746032,103.241587586746,"PS","Test"
"899",1362.64172335601,79.3727907901665,"WS","Train"
"900",1299.75056689342,128.061434004511,"PS","Test"
"901",603.755102040817,48.5129852706324,"PS","Train"
"902",624.718820861678,85.661167738272,"PS","Train"
"903",880.476190476191,79.7968665802151,"PS","Train"
"904",1241.05215419501,83.3651308443165,"PS","Test"
"905",1018.83673469388,105.786042327038,"PS","Test"
"906",1698.0612244898,109.808520519652,"PS","Train"
"907",679.224489795919,56.0309678247235,"PS","Test"
"908",880.476190476191,60.0233078788736,"WS","Test"
"909",1752.56689342404,125.735258972092,"PS","Test"
"910",809.199546485261,73.2299336473093,"PS","Train"
"911",1429.72562358277,104.089739166843,"WS","Train"
"912",1064.95691609977,132.47784984871,"PS","Train"
"913",884.668934240363,99.746083225269,"PS","Train"
"914",951.75283446712,58.8238404113518,"WS","Test"
"915",1102.69160997732,71.7820483334511,"PS","Test"
"916",993.680272108844,65.7420892316821,"PS","Train"
"917",951.75283446712,73.8296673810702,"PS","Train"
"918",1501.0022675737,85.4127498919355,"PS","Test"
"919",1480.03854875283,83.716446731741,"PS","Train"
"920",880.476190476191,69.0619356494471,"PS","Test"
"921",5941.1179138322,218.24191562807,"PS","Train"
"922",934.981859410431,58.5754225650154,"WS","Test"
"923",607.947845804989,61.7196110390681,"PS","Test"
"924",670.839002267574,55.576753896211,"WS","Train"
"925",993.680272108844,64.6153816667845,"WS","Train"
"926",1081.72789115646,74.0053253247824,"WS","Train"
"927",1391.99092970522,88.4841784633641,"PS","Train"
"928",758.886621315193,64.1185459741117,"PS","Train"
"929",612.140589569161,50.209288430827,"PS","Test"
"930",1849,98.9706915477958,"PS","Train"
"931",1278.78684807256,75.3503125975525,"WS","Test"
"932",1333.2925170068,75.9500463313134,"WS","Test"
"933",805.006802721089,60.4473836689222,"PS","Test"
"934",930.78911564626,61.646851136444,"WS","Test"
"935",922.403628117914,57.7272709849181,"PS","Test"
"936",733.730158730159,82.2685614178828,"PS","Train"
"937",1220.08843537415,101.442386385463,"PS","Test"
"938",1073.34240362812,87.2847109958424,"PS","Train"
"939",1622.59183673469,153.026800227524,"PS","Train"
"940",1593.24263038549,109.881280422276,"PS","Test"
"941",792.428571428572,70.8309987122658,"PS","Test"
"942",1048.18594104308,104.162499069468,"PS","Test"
"943",2113.14285714286,139.717276418001,"PS","Train"
"944",1123.65532879819,77.7492475325961,"PS","Test"
"945",1002.06575963719,82.444219361595,"PS","Test"
"946",1760.95238095238,87.9873427706913,"PS","Test"
"947",2867.83673469388,190.029462889916,"WS","Train"
"948",1069.14965986395,69.5587713421199,"WS","Train"
"949",901.439909297052,63.3431542966385,"WS","Test"
"950",2347.93650793651,216.164158441987,"PS","Test"
"951",649.875283446712,52.4325654221583,"WS","Test"
"952",1228.47392290249,113.728100671178,"PS","Test"
"953",2574.34467120181,141.092401829235,"WS","Train"
"954",1354.25623582766,79.8696264828393,"WS","Train"
"955",792.428571428572,62.6706606602535,"PS","Train"
"956",3760.89115646259,166.057768052248,"PS","Test"
"957",1287.17233560091,83.1167129979801,"WS","Train"
"958",649.875283446712,64.0156479330236,"PS","Train"
"959",1576.4716553288,81.2447518940733,"WS","Train"
"960",624.718820861678,65.3907733442576,"PS","Test"
"961",750.501133786848,76.7254380087865,"PS","Train"
"962",884.668934240363,60.1989658225858,"PS","Test"
"963",901.439909297052,86.0852435283206,"PS","Test"
"964",1228.47392290249,86.4365594157451,"PS","Test"
"965",1664.51927437642,128.309851850848,"PS","Test"
"966",1630.97732426304,105.888940368126,"PS","Test"
"967",2108.95011337869,171.24957557392,"PS","Train"
"968",2465.33333333333,112.104557413607,"PS","Train"
"969",1132.04081632653,95.8992629763672,"PS","Test"
"970",620.526077097506,61.8952689827804,"PS","Test"
"971",1832.22902494331,166.760399827097,"PS","Train"
"972",675.031746031746,66.4873427706913,"PS","Test"
"973",2444.36961451247,113.025468896329,"PS","Train"
"974",708.573696145125,65.8148491343062,"PS","Test"
"975",624.718820861678,55.6796519372991,"PS","Train"
"976",771.46485260771,64.7910396104967,"PS","Test"
"977",675.031746031746,52.1841475758218,"PS","Train"
"978",620.526077097506,54.3772864286892,"PS","Train"
"979",6666.46258503402,314.244076645525,"PS","Test"
"980",687.609977324263,51.8328316883974,"WS","Test"
"981",691.802721088436,81.9172455304583,"PS","Train"
"982",1656.13378684807,107.658003430945,"PS","Train"
"983",1991.55328798186,97.6984641776498,"PS","Test"
"984",934.981859410431,97.5955661365618,"PS","Test"
"985",704.380952380953,54.9042602598259,"WS","Test"
"986",658.260770975057,53.0322991559191,"WS","Train"
"987",708.573696145125,74.6050590585433,"PS","Train"
"988",641.489795918367,51.584413842061,"WS","Test"
"989",842.74149659864,60.8714594589709,"PS","Test"
"990",1236.85941043084,111.928899469895,"PS","Train"
"991",1043.99319727891,76.4042602598259,"PS","Train"
"992",691.802721088436,80.2937022728879,"PS","Test"
"993",2205.38321995465,135.300860573802,"WS","Test"
"994",1450.68934240363,74.2537431711189,"WS","Train"
"995",872.090702947846,62.7434205628777,"WS","Train"
"996",838.548752834467,94.8754534525577,"PS","Train"
"997",1454.8820861678,110.686810238213,"WS","Test"
"998",754.693877551021,66.7658987554916,"WS","Train"
"999",1211.70294784581,70.7582388096416,"WS","Train"
"1000",649.875283446712,84.388940368126,"PS","Train"
"1001",662.453514739229,77.1495137988352,"PS","Train"
"1002",1664.51927437642,125.311183182043,"PS","Test"
"1003",1073.34240362812,62.319344772829,"WS","Test"
"1004",880.476190476191,58.327004718679,"PS","Test"
"1005",771.46485260771,55.1526781061624,"PS","Test"
"1006",1140.42630385488,99.921741168981,"PS","Test"
"1007",1081.72789115646,96.4989967101281,"PS","Test"
"1008",1308.13605442177,90.9558733010318,"PS","Train"
"1009",670.839002267574,73.2299336473093,"PS","Train"
"1010",3488.36281179138,130.181812954754,"PS","Train"
"1011",1081.72789115646,71.006656655978,"PS","Test"
"1012",1060.7641723356,64.0457860714875,"WS","Test"
"1013",784.043083900227,54.4801844697773,"PS","Test"
"1014",1521.96598639456,100.594234805366,"PS","Test"
"1015",1442.30385487528,135.622038322763,"PS","Test"
"1016",1555.50793650794,119.870957814035,"PS","Test"
"1017",834.356009070295,71.3579725434025,"WS","Test"
"1018",683.417233560091,50.3849463745392,"WS","Train"
"1019",775.657596371882,79.3727907901665,"PS","Train"
"1020",1224.28117913832,65.8148491343062,"WS","Test"
"1021",859.512471655329,59.7748900325372,"PS","Test"
"1022",1287.17233560091,84.8130161581747,"PS","Train"
"1023",1014.64399092971,65.1423554979212,"PS","Train"
"1024",2431.79138321996,125.692637207931,"WS","Test"
"1025",3664.45804988662,206.131859286068,"PS","Test"
"1026",654.068027210885,51.4087558983487,"WS","Train"
"1027",1060.7641723356,62.9190785065899,"WS","Test"
"1028",628.91156462585,52.1841475758218,"PS","Test"
"1029",1882.54195011338,110.232596309701,"PS","Train"
"1030",788.2358276644,70.0129852706324,"PS","Train"
"1031",1236.85941043084,124.990005433083,"PS","Test"
"1032",649.875283446712,75.029134848592,"PS","Test"
"1033",1253.63038548753,79.8997646213032,"WS","Train"
"1034",1735.79591836735,105.216446731741,"PS","Train"
"1035",1299.75056689342,75.8772864286892,"WS","Train"
"1036",2964.26984126984,178.767558128011,"WS","Train"
"1037",1006.25850340136,83.4680288854046,"PS","Train"
"1038",750.501133786848,65.3907733442576,"PS","Test"
"1039",654.068027210885,63.9428880303994,"PS","Test"
"1040",1262.01587301587,67.5111522945008,"WS","Test"
"1041",612.140589569161,56.2793856710599,"PS","Train"
"1042",683.417233560091,79.4455506927906,"PS","Train"
"1043",1266.20861678005,81.3476499351613,"PS","Test"
"1044",1329.09977324263,95.05111139627,"PS","Test"
"1045",1274.59410430839,72.5574400109243,"WS","Test"
"1046",683.417233560091,50.1365285282028,"WS","Test"
"1047",2335.35827664399,122.342652651703,"WS","Train"
"1048",5832.10657596372,207.828162446262,"PS","Test"
"1049",1324.90702947846,77.1495137988352,"WS","Train"
"1050",1018.83673469388,79.7968665802151,"PS","Train"
"1051",1844.80725623583,115.600061775085,"WS","Train"
"1052",830.163265306123,58.9267384524399,"PS","Train"
"1053",691.802721088436,60.0233078788736,"PS","Test"
"1054",779.850340136055,53.63203288968,"WS","Test"
"1055",654.068027210885,64.9666975542089,"PS","Test"
"1056",985.2947845805,64.9666975542089,"WS","Train"
"1057",1651.9410430839,94.2029598161726,"PS","Train"
"1058",1018.83673469388,79.3000308875423,"WS","Train"
"1059",628.91156462585,65.1423554979212,"PS","Train"
"1060",1035.60770975057,71.709288430827,"WS","Train"
"1061",775.657596371882,82.5169792642192,"PS","Train"
"1062",779.850340136055,53.2807170022555,"WS","Train"
"1063",1224.28117913832,72.8786177598848,"WS","Test"
"1064",1173.96825396825,76.9010959524988,"PS","Test"
